FlightDate,Origin,DepDelay,ArrDelay,CRSElapsedTime,ActualElapsedTime
2001-03-25,SLC,8,1,134,128
2001-03-26,SLC,4,0,134,129
2001-03-27,SLC,2,-1,134,131
2001-03-28,SLC,3,0,133,129
2001-03-29,SLC,8,6,133,131
2001-03-30,SLC,8,3,132,128
2001-03-31,SLC,3,-2,134,128
2001-04-01,SLC,7,1,132,126
2001-04-02,SLC,9,7,132,130
2001-04-03,SLC,5,4,132,131
2001-04-04,SLC,2,-1,132,129
2001-04-05,SLC,18,20,131,133
2001-04-06,SLC,26,27,131,132
2001-04-07,SLC,14,14,133,133
2001-04-08,SLC,10,17,132,139
2001-04-09,SLC,5,3,132,130
2001-04-10,SLC,6,5,131,129
2001-04-11,SLC,13,14,133,134
2001-04-12,SLC,15,19,132,135
2001-04-13,SLC,12,7,131,126
2001-04-14,SLC,3,-3,134,127
2001-04-15,SLC,7,0,133,126
2001-04-16,SLC,9,4,133,127
2001-04-17,SLC,1,-1,132,129
2001-04-18,SLC,3,1,131,129
2001-04-19,SLC,5,2,132,128
2001-04-20,SLC,9,10,132,133
2001-04-21,SLC,5,1,134,131
2001-04-22,SLC,12,14,132,133
2001-04-23,SLC,6,3,131,129
2001-04-24,SLC,-1,-6,131,126
2001-04-25,SLC,1,-2,132,128
2001-04-26,SLC,2,-1,130,127
2001-04-27,SLC,8,6,132,129
2001-04-28,SLC,0,-2,133,130
2001-04-29,SLC,2,-1,133,129
2001-04-30,SLC,5,3,132,130
2001-05-01,SLC,6,3,132,129
2001-05-02,SLC,3,4,132,133
2001-05-03,SLC,5,8,132,135
2001-05-04,SLC,4,3,132,131
2001-05-05,SLC,0,-1,133,131
2001-05-06,SLC,2,0,132,129
2001-05-07,SLC,0,-2,132,128
2001-05-08,SLC,2,-2,132,128
2001-05-09,SLC,2,0,131,128
2001-05-10,SLC,5,3,133,130
2001-05-11,SLC,3,1,132,130
2001-05-12,SLC,2,0,133,131
2001-05-13,SLC,4,2,133,132
2001-05-14,SLC,2,1,132,131
2001-05-15,SLC,2,2,132,133
2001-05-16,SLC,2,0,132,130
2001-05-17,SLC,3,2,132,130
2001-05-18,SLC,4,2,132,130
2001-05-19,SLC,2,-1,133,129
2001-05-20,SLC,6,3,133,130
2001-05-21,SLC,3,1,132,129
2001-05-22,SLC,3,0,132,128
2001-05-23,SLC,6,2,132,129
2001-05-24,SLC,7,6,132,131
2001-05-25,SLC,6,5,132,131
2001-05-26,SLC,3,2,135,134
2001-05-27,SLC,0,-3,134,130
2001-05-28,SLC,6,3,133,129
2001-05-29,SLC,4,2,132,130
2001-05-30,SLC,1,-1,131,129
2001-05-31,SLC,9,6,131,127
2001-06-01,SLC,7,3,132,128
2001-06-02,SLC,3,0,135,131
2001-06-03,SLC,5,2,134,130
2001-06-04,SLC,8,5,134,131
2001-06-05,SLC,7,3,133,130
2001-06-06,SLC,6,1,133,128
2001-06-07,SLC,3,0,133,130
2001-06-08,SLC,6,3,133,130
2001-06-09,SLC,5,1,133,129
2001-06-10,SLC,0,-2,132,129
2001-06-11,SLC,2,0,133,131
2001-06-12,SLC,18,20,132,134
2001-06-13,SLC,7,6,133,132
2001-06-14,SLC,14,16,133,135
2001-06-15,SLC,17,14,132,130
2001-06-16,SLC,8,4,134,130
2001-06-17,SLC,4,1,133,130
2001-06-18,SLC,6,2,133,130
2001-06-19,SLC,0,-3,133,128
2001-06-20,SLC,5,1,132,127
2001-06-21,SLC,12,10,134,132
2001-06-22,SLC,15,14,131,130
2001-06-23,SLC,6,6,132,132
2001-06-24,SLC,8,6,133,131
2001-06-25,SLC,5,4,133,132
2001-06-26,SLC,3,4,133,134
2001-06-27,SLC,7,6,132,131
2001-06-28,SLC,3,4,133,134
2001-06-29,SLC,8,7,133,132
2001-06-30,SLC,13,11,133,131
2001-07-01,SLC,9,7,131,129
2001-07-02,SLC,4,1,133,130
2001-07-03,SLC,7,4,133,130
2001-07-04,SLC,0,-3,133,129
2001-07-05,SLC,5,5,134,134
2001-07-06,SLC,7,9,134,136
2001-07-07,SLC,6,3,133,130
2001-07-08,SLC,13,11,133,132
2001-07-09,SLC,23,23,134,134
2001-07-10,SLC,9,9,132,132
2001-07-11,SLC,9,9,133,133
2001-07-12,SLC,9,7,133,131
2001-07-13,SLC,5,2,134,132
2001-07-14,SLC,4,3,133,132
2001-07-15,SLC,9,8,133,133
2001-07-16,SLC,5,3,133,131
2001-07-17,SLC,6,2,133,129
2001-07-18,SLC,8,7,134,132
2001-07-19,SLC,10,8,133,132
2001-07-20,SLC,12,10,133,132
2001-07-21,SLC,6,3,133,129
2001-07-22,SLC,6,4,133,131
2001-07-23,SLC,9,8,134,134
2001-07-24,SLC,4,3,133,132
2001-07-25,SLC,10,10,133,133
2001-07-26,SLC,8,6,134,131
2001-07-27,SLC,7,7,133,133
2001-07-28,SLC,8,5,134,131
2001-07-29,SLC,9,6,133,130
2001-07-30,SLC,11,9,134,132
2001-07-31,SLC,5,2,133,131
2001-08-01,SLC,6,5,134,133
2001-08-02,SLC,13,12,134,134
2001-08-03,SLC,10,9,133,133
2001-08-04,SLC,5,4,133,132
2001-08-05,SLC,12,10,134,133
2001-08-06,SLC,2,2,133,133
2001-08-07,SLC,9,10,134,134
2001-08-08,SLC,7,7,134,134
2001-08-09,SLC,8,7,133,132
2001-08-10,SLC,16,12,134,130
2001-08-11,SLC,14,10,134,130
2001-08-12,SLC,9,6,134,131
2001-08-13,SLC,10,9,133,132
2001-08-14,SLC,5,2,133,131
2001-08-15,SLC,10,6,134,130
2001-08-16,SLC,12,9,133,130
2001-08-17,SLC,8,6,134,131
2001-08-18,SLC,12,10,135,133
2001-08-19,SLC,7,5,134,132
2001-08-20,SLC,10,10,134,134
2001-08-21,SLC,9,14,134,138
2001-08-22,SLC,11,9,134,132
2001-08-23,SLC,5,5,134,134
2001-08-24,SLC,1,0,134,132
2001-08-25,SLC,7,4,135,132
2001-08-26,SLC,7,4,134,132
2001-08-27,SLC,3,2,132,130
2001-08-28,SLC,4,2,134,131
2001-08-29,SLC,3,0,134,131
2001-08-30,SLC,7,6,134,133
2001-08-31,SLC,13,11,134,131
2001-09-01,SLC,0,-6,138,133
2001-09-02,SLC,0,-5,140,134
2001-09-03,SLC,3,0,137,134
2001-09-04,SLC,4,2,136,134
2001-09-05,SLC,13,16,136,138
2001-09-06,SLC,3,0,135,132
2001-09-07,SLC,9,8,136,134
2001-09-08,SLC,1,-3,136,131
2001-09-09,SLC,1,0,136,133
2001-09-10,SLC,5,1,134,130
2001-09-11,SLC,3,5,104,107
2001-09-13,SLC,97,86,149,138
2001-09-14,SLC,56,46,137,127
2001-09-15,SLC,51,43,138,130
2001-09-16,SLC,5,0,132,126
2001-09-17,SLC,4,-1,134,128
2001-09-18,SLC,1,-3,136,131
2001-09-19,SLC,1,-3,136,130
2001-09-20,SLC,1,-3,134,129
2001-09-21,SLC,2,-2,134,129
2001-09-22,SLC,1,-4,135,129
2001-09-23,SLC,0,-2,134,131
2001-09-24,SLC,2,-1,134,130
2001-09-25,SLC,0,-4,135,131
2001-09-26,SLC,0,-5,135,129
2001-09-27,SLC,0,-3,135,131
2001-09-28,SLC,2,0,135,132
2001-09-29,SLC,0,-4,136,132
2001-09-30,SLC,0,-3,133,129
2001-10-01,SLC,0,-4,135,131
2001-10-02,SLC,1,-4,135,130
2001-10-03,SLC,1,-5,135,128
2001-10-04,SLC,2,-4,135,128
2001-10-05,SLC,4,-1,135,129
2001-10-06,SLC,0,-8,136,129
2001-10-07,SLC,2,-5,135,128
2001-10-08,SLC,2,-2,135,129
2001-10-09,SLC,2,-2,135,130
2001-10-10,SLC,4,1,135,132
2001-10-11,SLC,10,7,134,132
2001-10-12,SLC,7,5,135,132
2001-10-13,SLC,5,0,136,131
2001-10-14,SLC,5,-1,135,127
2001-10-15,SLC,2,-6,135,126
2001-10-16,SLC,3,-2,135,129
2001-10-17,SLC,4,-1,135,129
2001-10-18,SLC,4,-2,134,128
2001-10-19,SLC,5,-1,135,127
2001-10-20,SLC,3,-5,137,128
2001-10-21,SLC,4,-2,135,129
2001-10-22,SLC,1,-5,135,128
2001-10-23,SLC,1,-4,134,128
2001-10-24,SLC,7,2,135,130
2001-10-25,SLC,6,-1,135,127
2001-10-26,SLC,3,-4,135,128
2001-10-27,SLC,0,-5,136,130
2001-10-28,SLC,4,-1,136,129
2001-10-29,SLC,1,-4,135,128
2001-10-30,SLC,1,-1,135,132
2001-10-31,SLC,0,-6,136,131
2001-11-01,SLC,1,-4,134,128
2001-11-02,SLC,1,-4,134,128
2001-11-03,SLC,-1,-6,136,130
2001-11-04,SLC,1,-2,134,130
2001-11-05,SLC,0,-4,134,130
2001-11-06,SLC,-1,-4,134,131
2001-11-07,SLC,1,-2,134,130
2001-11-08,SLC,1,-3,135,130
2001-11-09,SLC,1,-2,134,130
2001-11-10,SLC,1,-4,136,130
2001-11-11,SLC,2,-2,134,130
2001-11-12,SLC,5,1,134,130
2001-11-13,SLC,1,0,134,133
2001-11-14,SLC,0,-2,134,132
2001-11-15,SLC,3,2,135,134
2001-11-16,SLC,10,10,135,135
2001-11-17,SLC,10,6,135,132
2001-11-18,SLC,3,-2,135,129
2001-11-19,SLC,1,-2,135,130
2001-11-20,SLC,2,3,134,135
2001-11-21,SLC,2,-1,134,131
2001-11-22,SLC,1,-1,131,127
2001-11-23,SLC,0,3,133,136
2001-11-24,SLC,10,11,136,137
2001-11-25,SLC,19,37,133,151
2001-11-26,SLC,16,26,134,144
2001-11-27,SLC,9,8,134,133
2001-11-28,SLC,2,1,134,133
2001-11-29,SLC,3,13,134,144
2001-11-30,SLC,3,6,134,137
2001-12-01,SLC,1,-1,134,131
2001-12-02,SLC,2,0,133,130
2001-12-03,SLC,1,5,134,138
2001-12-04,SLC,4,10,134,140
2001-12-05,SLC,4,3,133,132
2001-12-06,SLC,4,0,133,128
2001-12-07,SLC,3,-1,134,129
2001-12-08,SLC,-1,-3,134,132
2001-12-09,SLC,0,-1,134,132
2001-12-10,SLC,1,-1,134,131
2001-12-11,SLC,11,18,132,139
2001-12-12,SLC,2,4,134,135
2001-12-13,SLC,7,7,133,132
2001-12-14,SLC,20,31,134,146
2001-12-15,SLC,14,26,136,148
2001-12-16,SLC,5,6,135,136
2001-12-17,SLC,14,18,135,139
2001-12-18,SLC,25,37,134,147
2001-12-19,SLC,17,16,137,135
2001-12-20,SLC,23,22,135,134
2001-12-21,SLC,17,19,135,137
2001-12-22,SLC,23,24,136,138
2001-12-23,SLC,13,13,135,135
2001-12-24,SLC,3,0,135,131
2001-12-25,SLC,5,3,137,135
2001-12-26,SLC,14,15,135,136
2001-12-27,SLC,12,12,135,134
2001-12-28,SLC,12,9,135,132
2001-12-29,SLC,20,25,136,141
2001-12-30,SLC,10,15,136,141
2001-12-31,SLC,6,9,137,140
2002-01-01,SLC,7,8,135,137
2002-01-02,SLC,22,28,134,140
2002-01-03,SLC,41,45,134,137
2002-01-04,SLC,24,26,133,135
2002-01-05,SLC,9,7,135,133
2002-01-06,SLC,9,13,133,136
2002-01-07,SLC,5,6,133,134
2002-01-08,SLC,5,6,132,134
2002-01-09,SLC,0,1,133,133
2002-01-10,SLC,9,13,133,137
2002-01-11,SLC,0,-2,133,131
2002-01-12,SLC,7,5,135,133
2002-01-13,SLC,1,-1,134,131
2002-01-14,SLC,0,-3,134,130
2002-01-15,SLC,5,12,133,141
2002-01-16,SLC,6,3,133,130
2002-01-17,SLC,7,4,133,130
2002-01-18,SLC,17,23,133,139
2002-01-19,SLC,6,6,134,134
2002-01-20,SLC,7,4,134,131
2002-01-21,SLC,5,3,133,131
2002-01-22,SLC,2,6,134,138
2002-01-23,SLC,3,3,133,133
2002-01-24,SLC,4,0,133,129
2002-01-25,SLC,1,0,134,132
2002-01-26,SLC,0,-2,135,132
2002-01-27,SLC,5,5,134,133
2002-01-28,SLC,6,23,134,150
2002-01-29,SLC,2,2,133,133
2002-01-30,SLC,5,4,133,132
2002-01-31,SLC,7,6,132,131
2002-02-01,SLC,8,6,134,132
2002-02-02,SLC,0,-6,134,128
2002-02-03,SLC,4,0,135,131
2002-02-04,SLC,13,12,134,133
2002-02-05,SLC,6,5,134,133
2002-02-06,SLC,2,0,134,132
2002-02-07,SLC,5,9,134,138
2002-02-08,SLC,6,6,140,140
2002-02-09,SLC,3,1,134,133
2002-02-10,SLC,3,5,134,136
2002-02-11,SLC,2,0,134,130
2002-02-12,SLC,4,1,134,131
2002-02-13,SLC,3,1,133,131
2002-02-14,SLC,6,1,134,128
2002-02-15,SLC,10,6,134,131
2002-02-16,SLC,10,7,134,131
2002-02-17,SLC,5,4,134,133
2002-02-18,SLC,5,3,134,132
2002-02-19,SLC,11,13,134,135
2002-02-20,SLC,5,4,134,132
2002-02-21,SLC,4,5,134,135
2002-02-22,SLC,4,2,134,132
2002-02-23,SLC,3,0,136,132
2002-02-24,SLC,31,28,139,136
2002-02-25,SLC,14,14,134,134
2002-02-26,SLC,7,4,134,131
2002-02-27,SLC,5,1,134,129
2002-02-28,SLC,8,6,134,132
2002-03-01,SLC,6,2,133,130
2002-03-02,SLC,11,8,135,132
2002-03-03,SLC,3,2,134,133
2002-03-04,SLC,1,-2,134,129
2002-03-05,SLC,0,-1,134,132
2002-03-06,SLC,1,0,134,132
2002-03-07,SLC,6,7,134,135
2002-03-08,SLC,12,19,134,142
2002-03-09,SLC,13,11,135,132
2002-03-10,SLC,9,5,135,131
2002-03-11,SLC,5,2,133,130
2002-03-12,SLC,2,0,134,133
2002-03-13,SLC,8,11,134,138
2002-03-14,SLC,8,6,133,131
2002-03-15,SLC,5,2,134,130
2002-03-16,SLC,8,5,135,133
2002-03-17,SLC,23,29,135,141
2002-03-18,SLC,10,6,134,130
2002-03-19,SLC,3,1,134,132
2002-03-20,SLC,6,4,134,132
2002-03-21,SLC,7,2,134,129
2002-03-22,SLC,10,11,134,134
2002-03-23,SLC,23,25,134,136
2002-03-24,SLC,18,17,135,134
2002-03-25,SLC,9,7,134,132
2002-03-26,SLC,3,0,134,132
2002-03-27,SLC,2,-2,133,128
2002-03-28,SLC,6,0,134,128
2002-03-29,SLC,4,0,134,129
2002-03-30,SLC,3,0,136,132
2002-03-31,SLC,1,-2,135,131
2002-04-01,SLC,5,0,134,129
2002-04-02,SLC,7,2,134,130
2002-04-03,SLC,2,-2,134,129
2002-04-04,SLC,1,-3,134,129
2002-04-05,SLC,4,1,134,132
2002-04-06,SLC,10,7,135,132
2002-04-07,SLC,15,14,133,132
2002-04-08,SLC,10,9,133,132
2002-04-09,SLC,0,1,133,134
2002-04-10,SLC,0,0,133,131
2002-04-11,SLC,0,-1,133,131
2002-04-12,SLC,2,1,133,132
2002-04-13,SLC,1,-1,133,131
2002-04-14,SLC,2,2,134,133
2002-04-15,SLC,25,31,133,139
2002-04-16,SLC,1,7,132,138
2002-04-17,SLC,20,39,133,152
2002-04-18,SLC,6,6,132,132
2002-04-19,SLC,7,9,132,134
2002-04-20,SLC,0,-3,133,129
2002-04-21,SLC,4,0,133,129
2002-04-22,SLC,1,-3,133,128
2002-04-23,SLC,-1,-4,132,128
2002-04-24,SLC,6,1,132,127
2002-04-25,SLC,5,0,133,127
2002-04-26,SLC,3,2,133,132
2002-04-27,SLC,2,5,133,136
2002-04-28,SLC,8,5,133,130
2002-04-29,SLC,1,-4,133,127
2002-04-30,SLC,2,-2,133,128
2002-05-01,SLC,4,0,134,129
2002-05-02,SLC,7,5,133,130
2002-05-03,SLC,5,2,133,130
2002-05-04,SLC,2,-2,134,129
2002-05-05,SLC,2,-1,134,130
2002-05-06,SLC,1,-3,134,129
2002-05-07,SLC,2,0,134,131
2002-05-08,SLC,1,0,133,131
2002-05-09,SLC,9,5,133,130
2002-05-10,SLC,4,2,133,132
2002-05-11,SLC,4,1,134,130
2002-05-12,SLC,4,1,134,130
2002-05-13,SLC,2,0,133,131
2002-05-14,SLC,0,-4,133,129
2002-05-15,SLC,1,-2,133,129
2002-05-16,SLC,4,0,133,130
2002-05-17,SLC,13,10,133,130
2002-05-18,SLC,3,0,133,129
2002-05-19,SLC,7,4,134,131
2002-05-20,SLC,1,3,133,135
2002-05-21,SLC,1,2,133,134
2002-05-22,SLC,2,-1,133,130
2002-05-23,SLC,6,3,133,130
2002-05-24,SLC,4,1,134,131
2002-05-25,SLC,1,-2,133,130
2002-05-26,SLC,0,-4,136,130
2002-05-27,SLC,3,0,136,132
2002-05-28,SLC,3,2,133,132
2002-05-29,SLC,2,0,133,131
2002-05-30,SLC,0,0,133,132
2002-05-31,SLC,4,4,133,132
2002-06-01,SLC,9,6,138,136
2002-06-02,SLC,6,3,137,133
2002-06-03,SLC,2,0,136,134
2002-06-04,SLC,14,14,136,136
2002-06-05,SLC,4,2,136,134
2002-06-06,SLC,5,1,136,132
2002-06-07,SLC,5,3,136,134
2002-06-08,SLC,2,-2,139,133
2002-06-09,SLC,4,3,136,135
2002-06-10,SLC,2,0,135,133
2002-06-11,SLC,10,4,135,129
2002-06-12,SLC,1,-3,136,131
2002-06-13,SLC,13,9,136,132
2002-06-14,SLC,6,1,135,130
2002-06-15,SLC,3,0,139,135
2002-06-16,SLC,4,0,136,131
2002-06-17,SLC,4,0,135,131
2002-06-18,SLC,0,-1,136,134
2002-06-19,SLC,2,1,136,134
2002-06-20,SLC,3,3,136,136
2002-06-21,SLC,8,10,136,138
2002-06-22,SLC,2,1,139,137
2002-06-23,SLC,2,1,136,136
2002-06-24,SLC,5,3,136,134
2002-06-25,SLC,7,7,136,136
2002-06-26,SLC,11,14,136,139
2002-06-27,SLC,11,13,135,137
2002-06-28,SLC,10,11,136,136
2002-06-29,SLC,3,1,138,137
2002-06-30,SLC,6,5,136,135
2002-07-01,SLC,1,0,135,133
2002-07-02,SLC,1,1,136,136
2002-07-03,SLC,12,12,136,136
2002-07-04,SLC,-1,-3,139,137
2002-07-05,SLC,0,-3,139,137
2002-07-06,SLC,2,3,139,139
2002-07-07,SLC,5,4,136,135
2002-07-08,SLC,5,5,136,135
2002-07-09,SLC,5,4,136,134
2002-07-10,SLC,7,7,136,136
2002-07-11,SLC,2,0,136,134
2002-07-12,SLC,5,4,136,135
2002-07-13,SLC,10,9,138,137
2002-07-14,SLC,8,8,136,136
2002-07-15,SLC,8,10,136,137
2002-07-16,SLC,1,2,136,137
2002-07-17,SLC,5,5,136,136
2002-07-18,SLC,6,6,136,137
2002-07-19,SLC,4,8,136,140
2002-07-20,SLC,1,0,139,138
2002-07-21,SLC,3,1,136,134
2002-07-22,SLC,6,5,136,135
2002-07-23,SLC,5,5,135,135
2002-07-24,SLC,16,14,136,134
2002-07-25,SLC,9,5,136,132
2002-07-26,SLC,9,6,136,133
2002-07-27,SLC,6,2,138,135
2002-07-28,SLC,15,10,136,131
2002-07-29,SLC,9,6,136,134
2002-07-30,SLC,3,0,136,133
2002-07-31,SLC,2,-1,136,132
2002-08-01,SLC,4,1,136,133
2002-08-02,SLC,4,4,136,136
2002-08-03,SLC,4,2,138,136
2002-08-04,SLC,6,5,136,135
2002-08-05,SLC,8,8,137,137
2002-08-06,SLC,1,1,136,136
2002-08-07,SLC,2,3,136,137
2002-08-08,SLC,3,1,136,135
2002-08-09,SLC,3,0,136,133
2002-08-10,SLC,9,5,139,134
2002-08-11,SLC,5,1,137,133
2002-08-12,SLC,4,1,137,134
2002-08-13,SLC,10,8,136,134
2002-08-14,SLC,5,2,136,133
2002-08-15,SLC,5,3,135,134
2002-08-16,SLC,17,17,135,135
2002-08-17,SLC,4,0,139,135
2002-08-18,SLC,6,1,136,131
2002-08-19,SLC,13,11,136,135
2002-08-20,SLC,2,3,136,137
2002-08-21,SLC,2,0,136,134
2002-08-22,SLC,1,1,136,136
2002-08-23,SLC,7,5,136,134
2002-08-24,SLC,0,-5,139,134
2002-08-25,SLC,0,-4,137,131
2002-08-26,SLC,1,-2,136,132
2002-08-27,SLC,0,-4,136,133
2002-08-28,SLC,1,0,136,134
2002-08-29,SLC,3,2,136,135
2002-08-30,SLC,4,2,136,134
2002-08-31,SLC,0,-3,141,137
2002-09-01,SLC,-1,-8,141,134
2002-09-02,SLC,4,0,137,132
2002-09-03,SLC,0,0,137,136
2002-09-04,SLC,-2,-6,136,132
2002-09-05,SLC,0,-2,136,134
2002-09-06,SLC,1,0,136,135
2002-09-07,SLC,-1,-2,138,136
2002-09-08,SLC,-1,0,136,136
2002-09-09,SLC,-2,-6,136,132
2002-09-10,SLC,0,-5,137,131
2002-09-11,SLC,0,-4,138,133
2002-09-12,SLC,2,-1,136,132
2002-09-13,SLC,1,-3,135,131
2002-09-14,SLC,0,-5,137,133
2002-09-15,SLC,0,-1,136,134
2002-09-16,SLC,2,3,136,137
2002-09-17,SLC,0,-1,136,134
2002-09-18,SLC,0,-2,135,133
2002-09-19,SLC,6,6,136,136
2002-09-20,SLC,4,2,136,134
2002-09-21,SLC,1,-7,137,129
2002-09-22,SLC,3,-4,136,128
2002-09-23,SLC,2,-4,136,129
2002-09-24,SLC,-1,-5,136,132
2002-09-25,SLC,1,-2,136,132
2002-09-26,SLC,3,0,136,131
2002-09-27,SLC,4,0,136,133
2002-09-28,SLC,0,-6,137,131
2002-09-29,SLC,1,-3,136,131
2002-09-30,SLC,2,-2,135,130
2002-10-01,SLC,2,0,135,133
2002-10-02,SLC,1,0,135,132
2002-10-03,SLC,4,0,135,130
2002-10-04,SLC,6,2,135,132
2002-10-05,SLC,0,-6,137,129
2002-10-06,SLC,4,-1,135,129
2002-10-07,SLC,0,-5,136,129
2002-10-08,SLC,0,-5,135,129
2002-10-09,SLC,1,-3,135,130
2002-10-10,SLC,3,1,135,133
2002-10-11,SLC,6,3,135,132
2002-10-12,SLC,2,-3,136,130
2002-10-13,SLC,2,-1,135,131
2002-10-14,SLC,0,-5,135,130
2002-10-15,SLC,3,-1,135,131
2002-10-16,SLC,1,-3,135,130
2002-10-17,SLC,2,-4,135,129
2002-10-18,SLC,2,-1,135,131
2002-10-19,SLC,0,-5,137,131
2002-10-20,SLC,2,-4,135,128
2002-10-21,SLC,3,-3,135,128
2002-10-22,SLC,0,-3,135,131
2002-10-23,SLC,4,0,135,131
2002-10-24,SLC,2,-1,135,131
2002-10-25,SLC,0,-4,135,129
2002-10-26,SLC,0,-6,138,131
2002-10-27,SLC,2,-4,136,129
2002-10-28,SLC,0,-5,135,131
2002-10-29,SLC,0,-3,136,132
2002-10-30,SLC,1,-3,136,132
2002-10-31,SLC,2,-5,136,128
2002-11-01,SLC,6,-1,136,128
2002-11-02,SLC,0,-9,139,130
2002-11-03,SLC,2,-4,136,130
2002-11-04,SLC,0,-8,136,127
2002-11-05,SLC,0,-6,135,129
2002-11-06,SLC,1,-2,135,131
2002-11-07,SLC,2,-1,136,132
2002-11-08,SLC,11,13,135,137
2002-11-09,SLC,0,-6,138,132
2002-11-10,SLC,4,1,136,133
2002-11-11,SLC,3,0,136,132
2002-11-12,SLC,-1,-6,136,131
2002-11-13,SLC,3,-2,136,130
2002-11-14,SLC,0,0,136,135
2002-11-15,SLC,2,-1,136,132
2002-11-16,SLC,-2,-8,138,133
2002-11-17,SLC,0,-5,136,131
2002-11-18,SLC,0,-4,136,131
2002-11-19,SLC,-1,-6,135,131
2002-11-20,SLC,0,-4,136,131
2002-11-21,SLC,0,-2,136,134
2002-11-22,SLC,0,-2,136,133
2002-11-23,SLC,22,22,138,138
2002-11-24,SLC,1,-3,136,131
2002-11-25,SLC,2,-2,136,131
2002-11-26,SLC,7,2,136,132
2002-11-27,SLC,10,5,136,131
2002-11-28,SLC,0,-6,132,126
2002-11-29,SLC,0,-8,133,124
2002-11-30,SLC,4,0,139,135
2002-12-01,SLC,2,-3,138,131
2002-12-02,SLC,17,10,137,129
2002-12-03,SLC,7,1,137,131
2002-12-04,SLC,2,-4,137,130
2002-12-05,SLC,3,-2,135,129
2002-12-06,SLC,0,-4,137,132
2002-12-07,SLC,3,-1,140,134
2002-12-08,SLC,2,-2,138,133
2002-12-09,SLC,1,7,137,143
2002-12-10,SLC,-1,0,136,136
2002-12-11,SLC,0,-1,137,135
2002-12-12,SLC,3,0,137,133
2002-12-13,SLC,3,3,136,136
2002-12-14,SLC,2,0,139,137
2002-12-15,SLC,0,-2,137,136
2002-12-16,SLC,1,0,138,136
2002-12-17,SLC,5,2,137,134
2002-12-18,SLC,7,6,137,136
2002-12-19,SLC,8,6,137,135
2002-12-20,SLC,13,12,137,136
2002-12-21,SLC,8,1,140,133
2002-12-22,SLC,8,3,137,132
2002-12-23,SLC,11,9,137,134
2002-12-24,SLC,3,-1,141,136
2002-12-25,SLC,11,12,138,139
2002-12-26,SLC,9,5,136,133
2002-12-27,SLC,8,4,137,133
2002-12-28,SLC,4,-2,140,133
2002-12-29,SLC,7,2,137,132
2002-12-30,SLC,12,10,137,135
2002-12-31,SLC,12,11,140,139
2003-01-01,SLC,2,5,119,117
2003-01-02,SLC,5,7,116,114
2003-01-03,SLC,5,6,115,112
2003-01-04,SLC,8,5,115,112
2003-01-05,SLC,10,16,115,113
2003-01-06,SLC,5,10,115,116
2003-01-07,SLC,1,5,114,114
2003-01-08,SLC,9,14,118,123
2003-01-09,SLC,11,13,114,112
2003-01-10,SLC,11,12,116,117
2003-01-11,SLC,5,6,116,112
2003-01-12,SLC,3,9,115,113
2003-01-13,SLC,0,1,115,112
2003-01-14,SLC,1,6,115,112
2003-01-15,SLC,2,0,114,111
2003-01-16,SLC,4,9,114,111
2003-01-17,SLC,7,8,115,112
2003-01-18,SLC,3,0,115,111
2003-01-19,SLC,2,2,115,111
2003-01-20,SLC,3,4,115,111
2003-01-21,SLC,1,7,115,112
2003-01-22,SLC,6,12,115,113
2003-01-23,SLC,3,4,114,111
2003-01-24,SLC,2,8,114,112
2003-01-25,SLC,2,3,115,112
2003-01-26,SLC,2,4,114,112
2003-01-27,SLC,1,0,115,113
2003-01-28,SLC,1,6,114,110
2003-01-29,SLC,0,6,114,112
2003-01-30,SLC,3,10,115,113
2003-01-31,SLC,4,10,114,112
2003-02-01,SLC,2,0,115,113
2003-02-02,SLC,11,24,115,120
2003-02-03,SLC,4,9,114,112
2003-02-04,SLC,2,5,114,117
2003-02-05,SLC,2,8,114,112
2003-02-06,SLC,5,3,114,112
2003-02-07,SLC,4,2,113,111
2003-02-08,SLC,2,-1,115,111
2003-02-09,SLC,6,11,114,110
2003-02-10,SLC,2,2,114,110
2003-02-11,SLC,2,6,114,109
2003-02-12,SLC,2,0,114,112
2003-02-13,SLC,12,11,116,115
2003-02-14,SLC,15,18,115,115
2003-02-15,SLC,4,6,114,112
2003-02-16,SLC,9,17,113,112
2003-02-17,SLC,4,1,108,105
2003-02-18,SLC,4,5,115,111
2003-02-19,SLC,1,0,114,113
2003-02-20,SLC,3,5,114,113
2003-02-21,SLC,3,4,115,116
2003-02-22,SLC,4,9,115,115
2003-02-23,SLC,5,3,115,112
2003-02-24,SLC,5,5,114,114
2003-02-25,SLC,4,8,114,118
2003-02-26,SLC,3,6,114,112
2003-02-27,SLC,2,6,114,114
2003-02-28,SLC,3,5,114,112
2003-03-01,SLC,5,5,116,116
2003-03-02,SLC,3,0,115,112
2003-03-03,SLC,4,1,115,112
2003-03-04,SLC,4,4,114,114
2003-03-05,SLC,2,1,115,114
2003-03-06,SLC,3,0,115,113
2003-03-07,SLC,4,1,114,111
2003-03-08,SLC,4,0,115,111
2003-03-09,SLC,3,0,115,111
2003-03-10,SLC,0,-3,115,111
2003-03-11,SLC,0,-3,115,111
2003-03-12,SLC,2,0,114,110
2003-03-13,SLC,4,4,114,115
2003-03-14,SLC,4,4,115,115
2003-03-15,SLC,4,3,115,114
2003-03-16,SLC,7,5,115,113
2003-03-17,SLC,4,3,115,114
2003-03-18,SLC,3,3,115,115
